,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
2899,0.538,0.96,-3.129,0.129,0.015,3.7e-06,0.255,0.629,105.047,0sQCIDkQOT40k9u6Ps4prc,209606
2900,0.656,0.772,-8.056,0.0458,0.129,0.0917,0.156,0.673,105.001,7EWccA8xD01OoleU88XEVJ,100297
2901,0.432,0.971,-4.215,0.215,0.00276,0.0208,0.0989,0.471,170.043,3fpBFNgl5fyPS2utmCZYvi,272793
2902,0.652,0.399,-9.909,0.0297,0.891,0.663,0.363,0.153,139.969,3faLoQZPXMfkewhBF79umH,152069
2903,0.632,0.966,-3.603,0.049,0.0592,2.71e-05,0.0884,0.753,125.009,6AH3IbS61PiabZYKVBqKAk,262315
2904,0.555,0.852,-4.074,0.0771,0.0905,2.4e-05,0.125,0.28,110.009,0Ux2vG5O8Odi5WCiPARWw8,201077
2905,0.605,0.268,-15.686,0.0312,0.62,0.0,0.158,0.494,89.056,3Hm6TERGwKAxYWn58B9E6y,225000
2906,0.479,0.249,-10.917,0.0347,0.393,0.0,0.43,0.177,127.927,5BkoWKxIstAK6FmF767u3k,289000
2907,0.615,0.361,-8.886,0.0255,0.311,0.0,0.15,0.457,109.916,5gkIgpOFMESJMhoeNwNrJQ,196000
2908,0.674,0.207,-11.892,0.0289,0.771,0.0,0.213,0.549,79.942,63nptNAO0WJHGTIC8Uh9j4,188750
2909,0.669,0.325,-7.36,0.0275,0.418,0.0,0.102,0.452,89.938,6ZFruHPbYkbEhyhd0bg6Bh,152500
2910,0.604,0.255,-13.51,0.0284,0.678,0.0,0.192,0.406,83.98,501F5iOYOEtq2dAFvUjmiN,131150
2911,0.723,0.672,-9.525,0.0523,0.175,0.0,0.0998,0.47,133.026,4Y2KGJFqRdoifBLXYhG141,170100
2912,0.653,0.287,-8.972,0.0305,0.432,0.0,0.166,0.0572,126.002,6uAr4ZC4ZNYA0tuiBYQNeo,239500
2913,0.616,0.595,-12.021,0.0814,0.411,6.96e-06,0.137,0.237,165.851,7h5lzCDZ4cg27hvZHLXSt5,216000
2914,0.639,0.453,-9.02,0.0234,0.578,0.0,0.127,0.628,93.083,3hBeNOSaUJ5UpzM3Ph9AId,194750
2915,0.403,0.343,-10.317,0.0334,0.729,4.35e-06,0.121,0.369,81.764,2h4ykwcQ2YjhWsiql7RuPu,230250
2916,0.787,0.814,-6.779,0.0479,0.235,0.0,0.235,0.796,120.009,72ZLq8mZwNR8ojMjLrRX63,220625
2917,0.49,0.94,-4.711,0.0504,0.000468,0.000213,0.0966,0.589,159.985,2uevqHIyOSSXi0gPhfxhwn,217527
2918,0.61,0.927,-4.827,0.0417,0.00136,0.0354,0.244,0.734,127.976,6bdR0NorNw6obKmyF0sUjZ,198250
2919,0.532,0.715,-6.032,0.0297,0.0183,0.000136,0.539,0.463,80.006,5w5MoytAIiyo1q1PLu6jZW,195125
2920,0.624,0.952,-5.3,0.0675,0.00437,0.000331,0.146,0.635,102.031,0yBSHBRKeaFQUogGvj0BI2,192562
2921,0.565,0.732,-6.298,0.0283,0.128,0.0,0.365,0.288,83.985,6GnfsKmoLo7me21FbZNRfr,223062
2922,0.626,0.911,-5.652,0.0318,0.00468,0.000251,0.299,0.721,108.006,3UXw2DNuCIWA5WshABJnbj,180187
2923,0.599,0.964,-5.636,0.0534,0.0137,0.000646,0.467,0.752,103.976,5r2KnkcdCy0PT1ofEb8gDk,182250
2924,0.556,0.775,-6.712,0.0545,0.0424,5.14e-05,0.215,0.429,91.994,4H3BBba4b0tpBXS2IzjPQN,224938
2925,0.577,0.937,-5.624,0.0543,0.00031,1.03e-05,0.128,0.613,128.036,1wmLcJVhSe2oQvOztI1Hc8,228375
2926,0.507,0.767,-6.558,0.0323,0.0279,0.0,0.474,0.632,79.97,7hjKuHMKo4lnVYkweemft8,266405
2927,0.525,0.427,-7.282,0.032,0.0828,0.0,0.144,0.305,129.982,6xSIsFET1hxpaYFQuHux4P,224512
2928,0.714,0.73,-5.564,0.0438,0.0256,0.0,0.177,0.873,97.983,3mk4p8cBDd9bzTgooRrFoG,159851
2929,0.625,0.562,-5.828,0.0289,0.149,1.67e-05,0.109,0.229,93.998,149BxWeweaCqmsyedkNiiE,244005
2930,0.803,0.649,-5.842,0.219,0.127,6.49e-05,0.0894,0.797,90.006,6tvDAC8atHIjyLgvOEK1fK,187896
2931,0.692,0.695,-4.448,0.109,0.0897,0.0,0.155,0.634,92.98,6z39NC4VSSweBHFg9kAoja,205041
2932,0.673,0.459,-7.274,0.0515,0.294,0.0,0.0942,0.477,139.817,3wWXNV94Ys2vQcFxgnWkut,179872
2933,0.487,0.603,-7.96,0.0666,0.029,0.0,0.243,0.44,62.385,7FNq9WjxUTIx6OCSPzzopE,210402
2934,0.502,0.322,-7.59,0.039,0.0146,0.0,0.0597,0.168,185.655,1BhkCNB6yE8OPdOnazI3O5,202498
2935,0.51,0.616,-6.997,0.0473,0.00255,6.38e-06,0.0523,0.32,110.346,5QLhl7uDuDypn7kN34RFPj,213482
2936,0.544,0.732,-5.984,0.0524,0.00197,5.06e-05,0.486,0.45,124.875,375kzpRydDdOxOSCGMK53b,175644
2937,0.668,0.626,-5.278,0.315,0.0833,0.0116,0.0782,0.679,165.926,4XhseSDGzoj15T6sWy97L9,169741
2938,0.584,0.742,-5.201,0.0373,0.00248,1.78e-05,0.0813,0.585,75.986,591rVlNAjjUyA44aq6PzTH,207870
2939,0.68,0.414,-7.955,0.0377,0.668,0.0,0.343,0.639,89.945,7MzYWwzeBKEQ2rRGUQmdES,151337
2940,0.75,0.518,-8.754,0.038,0.107,1.65e-05,0.181,0.753,86.596,3mvBgwj5kZXgjBbZJjHuXe,101639
2941,0.711,0.567,-10.875,0.042,0.0546,0.0,0.101,0.785,107.041,2DS7qjNXDCSegXw5Uj1yMz,165228
2942,0.503,0.454,-10.363,0.0359,0.0233,0.0559,0.254,0.374,86.581,4NB7uJ4qgD3QZK7TRxEPSH,239064
2943,0.206,0.0955,-22.967,0.0339,0.318,0.936,0.195,0.0327,148.722,2E2WUaeVlgmTD7Pb9mp5VY,79026
2944,0.271,0.177,-17.675,0.0409,0.693,0.953,0.507,0.118,69.135,4fH3vHb6lU1WlKTJcJV3Lv,78751
2945,0.497,0.421,-13.393,0.0265,0.0196,0.607,0.229,0.711,173.184,7BXgIqkFLYRNr114vt7WPg,88302
2946,0.259,0.302,-14.136,0.0423,0.0275,0.926,0.114,0.038,173.45,7HmqOTNMRFD5VgIwDN3jvH,182468
2947,0.321,0.381,-13.252,0.0501,0.404,0.845,0.192,0.0937,149.2,64TDNlU66gbJtVPXsIji0D,189911
2948,0.149,0.00332,-36.593,0.0418,0.932,0.0457,0.0994,0.0385,89.033,4w3JNKHnuBMsXW1iowcgUN,157848
2949,0.465,0.521,-13.328,0.0294,0.000405,0.743,0.844,0.72,173.184,0DBbkJv9VCrz75Ok5ePkYF,117474
2950,0.544,0.113,-20.547,0.031,0.574,0.917,0.0407,0.321,75.218,2JFnEMW2vG7RXd0VAhV7yW,82533
2951,0.233,0.0263,-23.496,0.0344,0.836,0.88,0.269,0.181,89.295,0t7P2dvLQlngLw9zfzjnpC,77121
2952,0.505,0.674,-10.439,0.0313,0.0208,0.931,0.132,0.502,196.923,5xgFF8MIml33tf0u1ISKq3,54555
2953,0.291,0.62,-9.804,0.0473,0.0658,0.816,0.277,0.307,172.818,7MvKa7aNrIByNvi5DZEQrC,107562
2954,0.138,0.00283,-39.03,0.0414,0.955,0.433,0.116,0.0497,100.532,1ATKuIvTyanGoDu3QG6WMD,74411
2955,0.375,0.117,-19.817,0.0393,0.715,0.749,0.156,0.0393,145.834,3z28LixHY82P8n9dJ8D2ih,85969
2956,0.721,0.695,-9.19,0.0513,0.000561,0.418,0.101,0.38,127.998,1kxIDzAq90elgSPqBxCCaM,89185
2957,0.163,0.00828,-24.998,0.0392,0.945,0.934,0.122,0.0358,79.25,1LYnlZyHJI0gCuiuqxFn5R,89367
2958,0.328,0.316,-15.747,0.0384,0.703,0.981,0.397,0.0708,146.242,2yOpR3cANcDDaLrGUmKJjN,56323
2959,0.448,0.65,-11.48,0.0333,0.00666,0.812,0.165,0.517,173.205,55IQOFMQefhpGiFHGdJiYB,146342
2960,0.0809,0.00323,-39.185,0.0394,0.884,0.298,0.0977,0.0386,173.698,1K70hVfPjMkwJfJyhMBzCT,84840
2961,0.158,0.0169,-23.137,0.0391,0.796,0.619,0.287,0.0343,133.679,3tsnzzDkve0TS68ScqIlYh,161363
2962,0.153,0.173,-18.1,0.0357,0.809,0.896,0.163,0.0643,140.742,7InvJVVciiV533FjQsdxxJ,142583
2963,0.287,0.0175,-23.85,0.0412,0.908,0.887,0.32,0.0801,113.404,6yKekvm7rK0mDQBNl9Idls,186489
2964,0.518,0.46,-13.742,0.0383,0.0273,0.678,0.0687,0.322,120.194,0arFJ3vtYw0XTMXa5PaUIx,225906
2965,0.147,0.0839,-21.331,0.0481,0.484,0.766,0.219,0.0331,78.747,0BtVGrC30wCur4AYLxWUqe,102326
2966,0.177,0.2,-18.907,0.0358,0.524,0.779,0.161,0.0381,109.062,7i5FW4aCvW4l0ADgofrS3T,291893
2967,0.208,0.102,-19.943,0.0382,0.881,0.783,0.18,0.0399,52.39,62uc4M5xd2a25PhXSTyw8C,75268
2968,0.313,0.426,-12.091,0.0356,0.297,0.956,0.415,0.101,72.363,7MVtAUuDj4BA0mSNI8tzQa,23348
2969,0.337,0.324,-15.802,0.0293,0.0379,0.706,0.404,0.254,132.829,39ifDPFKD65F7iYclbK0y0,119848
2970,0.499,0.526,-10.106,0.0303,0.000651,0.879,0.526,0.737,86.606,4UNY21t7CGJaibiMV5xH6J,266531
2971,0.629,0.786,-10.694,0.0465,0.00248,0.847,0.108,0.964,142.506,4qSDVK6PJmy9d5eZlRQOfm,198157
2972,0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,02MWAaffLxlfxAUY7c5dvx,238805
2973,0.703,0.624,-6.228,0.0364,0.0156,5.53e-05,0.299,0.808,131.966,3oqztHfES8jYMyrxPMzWwc,195191
2974,0.52,0.829,-6.228,0.0806,0.386,6.2e-05,0.227,0.744,147.997,3VbGCXWRiouAq8VyMYN2MI,141693
2975,0.59,0.805,-6.481,0.0371,0.137,0.0,0.0996,0.797,138.514,5J2CHimS7dWYMImCHkEFaJ,154200
2976,0.682,0.444,-7.689,0.0289,0.257,0.0,0.115,0.91,130.704,3pU1CUgPiFfxPCpscwIwQR,163080
2977,0.665,0.31,-8.928,0.0278,0.68,0.0,0.0877,0.568,108.211,1hgvykolO4kBIEozATmpyj,139467
2978,0.483,0.677,-5.91,0.0593,0.283,0.0,0.321,0.842,170.72,3SdingSsFcZDZAyvcJbgAw,131867
2979,0.652,0.583,-7.811,0.038,0.412,0.0,0.119,0.744,138.134,1Dg4dFJr3HW7sbA7vPejre,163600
2980,0.534,0.725,-7.576,0.0332,0.188,0.0,0.0994,0.763,95.003,7DD7eSuYSC5xk2ArU62esN,139560
2981,0.332,0.179,-11.83,0.0326,0.879,0.0,0.0886,0.315,96.529,3BQHpFgAp4l80e1XslIjNI,125667
2982,0.754,0.571,-8.547,0.0421,0.0173,0.0,0.3,0.82,122.463,06ypiqmILMdVeaiErMFA91,148893
2983,0.667,0.498,-11.027,0.0364,0.00772,0.0,0.0481,0.774,85.843,5E3BVY66TEDexFutOO5GeS,146387
2984,0.604,0.549,-9.873,0.0389,0.531,0.0,0.438,0.696,111.398,50xwQXPtfNZFKFeZ0XePWc,158880
2985,0.77,0.496,-8.45,0.0468,0.719,0.0,0.123,0.571,117.331,7HTH1ppjkkOe7RLoBDKXYJ,129293
2986,0.311,0.325,-9.042,0.0283,0.0469,0.0,0.139,0.668,65.09,25yQPHgC35WNnnOUqFhgVR,208467
2987,0.705,0.515,-9.343,0.0337,0.365,0.0,0.389,0.803,112.035,2RnPATK99oGOZygnD2GTO6,164107
2988,0.451,0.673,-9.115,0.0734,0.0857,0.00225,0.797,0.583,95.513,4fUKE8EULjQdHF4zb0M8FO,122893
2989,0.38,0.627,-9.647,0.267,0.342,0.000231,0.092,0.255,95.797,7wvgGz8Mkz7VWpGKztBtBg,246413
2990,0.401,0.556,-10.532,0.0513,0.0828,0.000359,0.589,0.654,85.206,6Pq9MmkDQYZiiCDpxnvrf6,275867
2991,0.48,0.969,-7.464,0.0854,0.069,0.00022,0.0608,0.494,142.489,0j3p1p06deJ7f9xmJ9yG22,163453
2992,0.818,0.728,-8.331,0.0314,0.232,0.0642,0.251,0.975,113.059,1gFNm7cXfG1vSMcxPpSxec,188960
2993,0.453,0.654,-8.855,0.0317,0.0205,0.00395,0.172,0.702,115.0,389QX9Q1eUOEZ19vtzzI9O,285000
2994,0.686,0.127,-14.361,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,5jgFfDIR6FR0gvlA56Nakr,138387
2995,0.541,0.727,-7.509,0.0384,7.37e-05,0.717,0.232,0.91,139.239,1ABegtCPBMMJaMpfDyATjE,163080
2996,0.605,0.536,-10.069,0.0421,0.518,0.0,0.528,0.688,110.849,3oEo8Pqm5IAi8wQfCI5BpR,159720
2997,0.396,0.338,-10.872,0.0304,0.198,2.62e-06,0.138,0.377,133.522,0pNeVovbiZHkulpGeOx1Gj,182293
2998,0.422,0.656,-8.412,0.0397,0.0126,0.0279,0.268,0.549,173.93,2mxByJWOajjiVsLWjNXvDJ,207240
2999,0.626,0.512,-9.15,0.0247,0.155,4.65e-05,0.215,0.73,92.225,0suLngfo7rJoetk7Ub6N8l,170720
3000,0.761,0.592,-9.836,0.0586,0.492,0.00626,0.61,0.332,123.095,4MLBqAEzNN89o2M9h92Z26,189387
3001,0.291,0.638,-7.854,0.0554,0.179,0.0,0.101,0.525,185.235,2BMqay80iBzZTa608Y1eG1,145587
3002,0.643,0.773,-8.383,0.0395,0.0349,0.0514,0.08,0.88,139.013,5S93wKoo3IvEwMQOx7HADT,29587
3003,0.6,0.627,-11.873,0.0345,0.168,2.19e-06,0.195,0.717,89.837,3QPv4VkwwVr0xqwZ0Ulsfz,135813
3004,0.524,0.88,-3.865,0.0987,0.404,0.000191,0.154,0.758,148.058,4aX3n1Pn6jiCbvqBL8eqyP,140173
3005,0.581,0.821,-4.387,0.0318,0.507,0.0,0.108,0.968,136.145,1euKWJfJSfPhgSendPrcXb,116160
3006,0.377,0.916,-3.199,0.0481,0.26,0.0,0.074,0.912,75.533,6nEkxYIEnrbYH7h1hJ8Xn6,140920
3007,0.49,0.715,-5.549,0.0476,0.386,0.0,0.311,0.866,130.726,4pbG9SUmWIvsROVLF0zF9s,145747
3008,0.426,0.76,-4.082,0.0414,0.118,0.0,0.325,0.955,171.838,38Vb1J5W5LOs0i7SAF76pa,131213
3009,0.546,0.818,-4.89,0.031,0.0487,0.0,0.0983,0.756,138.561,1pctwlBtIcKIjQMzsVcGHB,152920
3010,0.564,0.827,-7.089,0.0283,0.0904,3.73e-06,0.127,0.912,89.847,5hhF25sWnZvXhimOHLjTRE,139347
3011,0.636,0.677,-5.605,0.0316,0.265,0.0,0.215,0.837,138.707,5ylLypaOksxWd75YrGtx2N,163320
3012,0.554,0.904,-6.319,0.0536,0.0638,0.0,0.259,0.801,123.443,7nhrlsT1P4qsslp28UA1BI,190120
3013,0.602,0.736,-6.51,0.0332,0.149,0.0,0.0776,0.819,94.931,3Smida2eCUsLzDcmZqXEZ3,139240
3014,0.401,0.189,-11.189,0.0287,0.871,0.0,0.0968,0.357,94.509,4E5rL7YL0hVUPqeMSpjEF2,125320
3015,0.665,0.782,-8.438,0.0307,0.12,4.19e-06,0.125,0.731,137.453,29b2b96jozyD9GPCkOrVLs,169000
3016,0.378,0.677,-8.63,0.0298,0.0635,0.0,0.183,0.648,106.071,1hTUFqJuQAMjXVGwUPWDqi,135693
3017,0.472,0.856,-6.03,0.0562,0.147,2.78e-06,0.595,0.841,78.696,0Ui8KPWZbJJQ2Y0CIQuVqX,138200
3018,0.66,0.557,-9.597,0.03,0.158,0.0,0.543,0.788,110.743,7zRmGvtSy36Jr19U5OInJT,158800
3019,0.605,0.314,-7.631,0.0327,0.916,0.0,0.359,0.836,138.148,0Wv8IXRUDZOfmFJHC1VOFI,125867
3020,0.679,0.592,-5.963,0.0402,0.0964,0.0138,0.16,0.55,113.265,7afyyi8zn4FzWbcJ70F56V,180520
3021,0.397,0.625,-5.829,0.0347,0.437,5.47e-06,0.263,0.676,104.54,6KqiVlOLfDzJViJVAPym1p,227760
3022,0.498,0.806,-5.284,0.0265,0.402,5.74e-06,0.525,0.664,99.396,0hqjsgWRfMBf2s8xsvRq1M,207787
3023,0.65,0.777,-4.984,0.0294,0.141,0.343,0.215,0.574,109.608,1raiIrqaqRAqZmQWZlLuBd,136827
3024,0.386,0.607,-7.7,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,0aym2LBJBk9DAYuHHutrIl,425653
3025,0.703,0.636,-7.579,0.0376,0.186,0.0256,0.0959,0.218,122.921,6zmQ8bzlDIfngjy0Ba3w46,191773
3026,0.651,0.892,-6.551,0.0313,0.00465,2.85e-06,0.127,0.962,135.309,1F7s27lLKshLPt9TPCgMDL,179480
3027,0.449,0.375,-9.329,0.0286,0.302,2.41e-06,0.144,0.466,133.845,7mzNk14FElnA5DOKQyBrM0,181413
3028,0.559,0.343,-13.072,0.0424,0.0601,0.138,0.1,0.183,164.53,3CEFDHJSiERlfwRujZ1CkJ,258693
3029,0.445,0.436,-8.536,0.0332,0.58,2.63e-05,0.112,0.483,139.848,4qsVPnhbvEooD1bSNqvvh0,230440
3030,0.326,0.365,-8.776,0.0265,0.667,0.000523,0.0718,0.314,133.084,5xhP99gVBIkpr7omcdCeiy,219440
3031,0.421,0.668,-9.234,0.0364,0.00196,0.0172,0.307,0.635,115.124,0ZqSsO2xoVvcrhpiRuqCmt,285280
3032,0.649,0.123,-15.657,0.0396,0.825,3.14e-06,0.0627,0.358,93.82,2oMVSmJx1l2FVXjVbx5DTc,138360
3033,0.473,0.415,-9.98,0.0326,0.592,0.000109,0.311,0.739,152.595,5kQabnXB2VSuQ2yg0ba11d,248253
3034,0.407,0.834,-9.224,0.208,0.0734,0.00021,0.241,0.71,121.38,3UDmHZcBTQp8Iu8droNtUl,205293
3035,0.5,0.845,-5.015,0.0369,0.00184,0.0,0.106,0.539,95.199,1GwVi2ceNb8dMFA3DZGnnY,212045
3036,0.622,0.899,-3.139,0.108,0.0317,0.0,0.0928,0.852,85.844,1sYkQBfDGIoBkX6JaR0rRQ,226346
3037,0.573,0.905,-5.954,0.0343,0.0408,0.0,0.113,0.683,135.943,7uPQU7uKvsZZ7T9XnpBpFg,247800
3038,0.609,0.923,-3.908,0.0338,0.16,4.73e-06,0.295,0.961,115.996,0n2SEXB2qoRQg171q7XqeW,294987
3039,0.632,0.789,-7.651,0.0428,0.0763,0.0,0.0445,0.746,81.822,4kzkpiqsEOtbNWMZTETlFO,248733
3040,0.633,0.767,-5.559,0.035,0.0465,0.0,0.15,0.961,106.021,4iLY8SCRIEkja4IkOriMYj,192787
3041,0.727,0.552,-8.074,0.14,0.227,0.000164,0.198,0.607,168.189,0ARK753YaiJbpLUk7z5yIM,289160
3042,0.85,0.7,-6.49,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,3Gf5nttwcX9aaSQXRWidEZ,291782
3043,0.865,0.664,-6.822,0.108,0.00689,0.0,0.142,0.565,162.831,3wMUvT6eIw2L5cZFG1yH9j,287000
3044,0.813,0.658,-8.997,0.0714,0.205,0.000138,0.161,0.571,74.432,7bYKMJI4z6mApjLhv4hOBM,292173
3045,0.565,0.945,-3.38,0.159,0.105,0.0,0.536,0.858,157.754,5IsIwEZYogIGgyutqCLwK7,269987
3046,0.836,0.724,-5.789,0.145,0.0336,0.0,0.279,0.735,115.72,2VJg6kEJXgeBNm0xnl7xYk,253253
3047,0.531,0.752,-6.161,0.0305,0.0421,0.0,0.12,0.103,89.917,7zws0jMHJ454INenvULV28,237800
3048,0.669,0.667,-3.0,0.0511,0.00769,0.0,0.0983,0.69,128.103,3WLLJzllBEgPiSA0qd3BN3,199960
3049,0.644,0.923,-4.29,0.0328,0.0408,0.00094,0.246,0.431,118.091,7Fh2LKX3InlPktfZs2Wau1,217707
3050,0.591,0.827,-3.087,0.0419,0.000494,0.0,0.14,0.503,127.971,1ISIXUr3oocCkOMAtIkHMS,186453
3051,0.56,0.897,-2.758,0.044,0.00651,0.0,0.311,0.574,142.033,2RYA9xGmjMhN3mIESsnR4d,198760
3052,0.451,0.956,-2.504,0.0969,0.00201,0.0,0.444,0.466,164.989,1wAPsH8xD3zgaG902FuOkO,196093
3053,0.462,0.882,-2.815,0.049,0.0116,0.0,0.627,0.511,156.016,3IOESO2Rm24iOSNn8Qwfy8,164333
3054,0.455,0.961,-3.131,0.0769,0.0204,0.0,0.395,0.503,169.934,1sSuKoHlQtxCwo4htQVQHW,166787
3055,0.425,0.961,-2.298,0.118,0.00358,0.0,0.275,0.357,140.013,2Q7Hers4tQCucD6zjPYcNA,245933
3056,0.483,0.818,-7.666,0.0444,0.114,0.0,0.367,0.691,175.668,4GiVcDqNQI0fc0yYuRGH9m,219467
3057,0.553,0.942,-3.481,0.0279,0.00151,0.0,0.131,0.482,99.033,4pyeD4CtYGcEf7C57Ha6q1,242667
3058,0.53,0.768,-5.611,0.0284,0.00385,0.0,0.103,0.374,148.095,3WbphvawbMZ8FyqDxYGdSQ,260333
3059,0.469,0.67,-4.615,0.0271,0.00815,0.0,0.132,0.158,144.026,44RtLvE3ELyA9vHYh19k9K,235640
3060,0.559,0.907,-4.067,0.0436,0.00914,0.0,0.143,0.323,127.967,0AUuHVbQT7I5gT822RlnU7,242693
3061,0.497,0.923,-4.512,0.137,0.00282,0.0,0.158,0.667,181.075,7apMjMhVJIuLg1M9dN1eqf,198000
3062,0.418,0.951,-3.006,0.0497,0.00287,0.0,0.335,0.643,147.942,654e5HcrcTLIbw0jCHkHd9,171707
3063,0.554,0.902,-4.018,0.0569,0.00635,0.0,0.328,0.657,126.022,4gMeruhokXjt6JtrYoOPCk,187000
3064,0.471,0.963,-3.795,0.0572,0.00315,0.0,0.244,0.581,150.033,5sB6K9vUUDl2nQQwApqQB1,227467
3065,0.453,0.945,-3.555,0.0458,0.025,0.0,0.279,0.565,162.968,3a9HzAHt7Gk92EcHFpJG2J,204307
3066,0.483,0.776,-4.416,0.0334,0.00244,0.0,0.318,0.38,96.956,6eOhJmvv3T2ljJQ7lPBZul,216013
3067,0.495,0.893,-3.203,0.0705,0.0725,0.0,0.0644,0.73,148.015,6aF8TpB5DSGNKMqpQY8WjL,209813
3068,0.489,0.967,-3.168,0.151,0.00795,0.0,0.0616,0.397,153.037,5Jwk62CLEKZAAEthF7TqfY,191173
3069,0.581,0.813,-4.868,0.043,0.0461,0.0,0.0967,0.364,120.01,41kjOaz2KvhGKE5UMN2HQ1,254933
3070,0.396,0.985,-2.8,0.128,0.0033,0.0,0.481,0.517,166.017,78rbL0ixExKYYdiqTMDg6P,200133
3071,0.548,0.958,-2.981,0.041,0.014,0.0,0.122,0.612,98.986,2F0cf9kFigeAQu3M3UMv9z,179173
3072,0.312,0.713,-4.489,0.0327,0.0258,0.0,0.135,0.196,169.871,79TOiEuiVGbmPREm6TFhKV,224200
3073,0.314,0.953,-2.051,0.13,0.0035,0.0,0.348,0.644,198.906,06pCh2VEABApFIzEDxIako,149613
3074,0.373,0.952,-2.525,0.0827,0.00201,0.0,0.0355,0.595,183.043,1ybwUnKY8iDp56bKvrBX3v,180440
3075,0.488,0.967,-2.701,0.0755,0.0147,0.0,0.109,0.341,130.926,0G2qoS0ZCm1Spjs2Ns6c4N,216547
3076,0.343,0.945,-3.127,0.0563,0.000827,0.0,0.0896,0.474,179.888,5ycr8hrMJzZDtYAowyDq3J,231973
3077,0.405,0.968,-2.211,0.119,0.0023,0.0,0.128,0.639,167.014,4DnRAvfHBRkxMMOAXsCJpZ,181720
3078,0.465,0.896,-3.126,0.0795,0.00725,0.0,0.206,0.569,181.014,0J69x3mqm7U6tBPKsjpsWR,182827
3079,0.319,0.936,-2.522,0.0489,0.00178,0.0,0.0852,0.587,182.993,1xYxm9htvaJF1rbm0mjaJe,221733
3080,0.449,0.602,-4.8,0.0264,0.149,0.0,0.141,0.32,170.04,3F274sv7NCtXfu88YEEhXd,256733
3081,0.457,0.899,-3.799,0.0636,0.00268,0.0,0.215,0.528,175.058,6CuykGlghm6u8i0Dj1BoJe,169680
3082,0.319,0.907,-2.288,0.0628,0.0124,0.0,0.0705,0.464,163.998,6Ao4IpHj2vgru3DiGhguRE,214347
3083,0.423,0.945,-2.572,0.119,0.00271,0.0,0.307,0.561,164.977,0biZJqjVXncUMcSFPke21b,212560
3084,0.582,0.88,-3.219,0.0601,0.0165,0.0,0.389,0.521,123.01,6vUCadcEprhgMPKAqBYNwi,199987
3085,0.425,0.852,-6.148,0.12,0.00228,0.0,0.0963,0.43,184.936,4vxVFPd2rCyRcobot4utR9,181027
3086,0.361,0.862,-6.521,0.0533,4.24e-05,0.0,0.298,0.499,179.727,4E2JUURqZaeGBQDfgGe8OJ,183573
3087,0.253,0.825,-6.903,0.0573,0.00948,0.0,0.114,0.115,172.682,70wTUwYloZAfLOoNHUjKRU,218200
3088,0.486,0.901,-6.943,0.0391,4.77e-05,0.0,0.0828,0.348,96.03,2ec0NyxHJpuueI501AuCIJ,218293
3089,0.399,0.945,-5.984,0.216,0.00188,0.0,0.325,0.408,174.934,1KF8c8jFJEfhjZwr2z2Euj,177840
3090,0.458,0.796,-6.993,0.0593,0.000959,0.0,0.301,0.526,176.939,03qhZFnLpipdPWSuVV2pZM,180693
3091,0.286,0.895,-6.393,0.095,0.00132,0.0,0.107,0.132,104.318,1v5BlBnf2ZY4tIJXkl7mq1,242973
3092,0.465,0.954,-4.251,0.044,0.000346,5.38e-06,0.573,0.458,143.85,5lDriBxJd22IhOH9zTcFrV,193653
3093,0.542,0.874,-3.471,0.0445,0.000172,0.0,0.0603,0.655,135.913,1j0FJGKv1ZEaTjNz7wAPwF,189307
3094,0.454,0.636,-4.731,0.0273,0.00228,0.0,0.154,0.313,87.89,1FMHNVeJ9s1x1l1WlaRs2I,244827
3095,0.504,0.835,-4.502,0.035,0.000414,0.0,0.127,0.578,149.764,2XNoV4E0G4Ybj90oEH0CU1,220040
3096,0.595,0.951,-3.93,0.0571,0.00386,1.65e-06,0.04,0.787,147.846,5nB0zhMAdBf6vY9RxibRjI,203880
3097,0.503,0.917,-4.25,0.062,0.000784,0.0,0.0976,0.755,153.762,6rNLw2HJIf0oGBSFJVbMnV,184333
3098,0.549,0.86,-4.868,0.0332,0.000496,0.0,0.278,0.403,121.796,5AD2njpbNgwMC2BJLJYYZO,240253
3099,0.465,0.947,-3.812,0.046,7.34e-05,4.97e-05,0.0619,0.593,149.822,6lVkRBHhsNgaawDFIaD8YR,203720
3100,0.321,0.61,-5.733,0.0339,0.000466,0.0,0.129,0.288,203.64,3ZQ5k8Os7qefpUMAmRTfwU,217693
3101,0.459,0.937,-3.776,0.0725,9.55e-05,0.0,0.303,0.394,143.831,1nFwSUvFkAnRR08NHCMC79,214133
3102,0.57,0.41,-6.332,0.0292,0.675,0.0,0.184,0.343,115.993,0r4LBlrLJpv4jz4Q0FxmAT,172587
3103,0.512,0.889,-4.958,0.0419,0.000144,0.000177,0.107,0.564,134.102,6ZbtZVI21M1l2r4cbleJiv,238627
3104,0.561,0.808,-5.979,0.0339,0.00493,0.00023,0.552,0.374,149.005,7KCbdQQ7td5imNovgOXJDg,247680
3105,0.512,0.903,-4.035,0.0303,0.000608,3.82e-06,0.114,0.716,162.052,0egquCi66NSXmdhCQoqbDB,242973
